constructorResultsId,raceId,constructorId,points,year,round,circuitId,racename,date,constructorRef,constructorName,nationality,circuitname,location,country,lat,lng
4811,402,18,0,1987,15,22,Japanese Grand Prix,11/1/1987,minardi,Minardi,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4809,402,45,0,1987,15,22,Japanese Grand Prix,11/1/1987,osella,Osella,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4803,402,25,0,1987,15,22,Japanese Grand Prix,11/1/1987,tyrrell,Tyrrell,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4810,402,39,0,1987,15,22,Japanese Grand Prix,11/1/1987,ags,AGS,French,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4812,402,49,0,1987,15,22,Japanese Grand Prix,11/1/1987,zakspeed,Zakspeed,German,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4813,402,37,0,1987,15,22,Japanese Grand Prix,11/1/1987,march,March,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4802,402,22,2,1987,15,22,Japanese Grand Prix,11/1/1987,benetton,Benetton,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4800,402,32,7,1987,15,22,Japanese Grand Prix,11/1/1987,team_lotus,Team Lotus,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4807,402,33,0,1987,15,22,Japanese Grand Prix,11/1/1987,larrousse,Larrousse,French,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4799,402,6,12,1987,15,22,Japanese Grand Prix,11/1/1987,ferrari,Ferrari,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4808,402,3,0,1987,15,22,Japanese Grand Prix,11/1/1987,williams,Williams,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4806,402,27,0,1987,15,22,Japanese Grand Prix,11/1/1987,ligier,Ligier,French,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4805,402,34,0,1987,15,22,Japanese Grand Prix,11/1/1987,brabham,Brabham,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4804,402,21,0,1987,15,22,Japanese Grand Prix,11/1/1987,arrows,Arrows,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4801,402,1,4,1987,15,22,Japanese Grand Prix,11/1/1987,mclaren,McLaren,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4817,403,33,0,1987,16,29,Australian Grand Prix,11/15/1987,larrousse,Larrousse,French,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4816,403,25,3,1987,16,29,Australian Grand Prix,11/15/1987,tyrrell,Tyrrell,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4818,403,39,1,1987,16,29,Australian Grand Prix,11/15/1987,ags,AGS,French,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4814,403,6,15,1987,16,29,Australian Grand Prix,11/15/1987,ferrari,Ferrari,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4815,403,22,4,1987,16,29,Australian Grand Prix,11/15/1987,benetton,Benetton,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4819,403,49,0,1987,16,29,Australian Grand Prix,11/15/1987,zakspeed,Zakspeed,German,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4820,403,34,0,1987,16,29,Australian Grand Prix,11/15/1987,brabham,Brabham,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4821,403,3,0,1987,16,29,Australian Grand Prix,11/15/1987,williams,Williams,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4822,403,32,0,1987,16,29,Australian Grand Prix,11/15/1987,team_lotus,Team Lotus,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4823,403,37,0,1987,16,29,Australian Grand Prix,11/15/1987,march,March,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4824,403,1,0,1987,16,29,Australian Grand Prix,11/15/1987,mclaren,McLaren,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4825,403,21,0,1987,16,29,Australian Grand Prix,11/15/1987,arrows,Arrows,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4826,403,18,0,1987,16,29,Australian Grand Prix,11/15/1987,minardi,Minardi,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4827,403,27,0,1987,16,29,Australian Grand Prix,11/15/1987,ligier,Ligier,French,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4828,403,45,0,1987,16,29,Australian Grand Prix,11/15/1987,osella,Osella,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4304,372,6,8,1988,1,36,Brazilian Grand Prix,4/3/1988,ferrari,Ferrari,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4307,372,22,0,1988,1,36,Brazilian Grand Prix,4/3/1988,benetton,Benetton,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4306,372,21,3,1988,1,36,Brazilian Grand Prix,4/3/1988,arrows,Arrows,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4303,372,1,9,1988,1,36,Brazilian Grand Prix,4/3/1988,mclaren,McLaren,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4308,372,27,0,1988,1,36,Brazilian Grand Prix,4/3/1988,ligier,Ligier,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4309,372,48,0,1988,1,36,Brazilian Grand Prix,4/3/1988,rial,Rial,German,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4310,372,25,0,1988,1,36,Brazilian Grand Prix,4/3/1988,tyrrell,Tyrrell,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4311,372,18,0,1988,1,36,Brazilian Grand Prix,4/3/1988,minardi,Minardi,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4305,372,32,5,1988,1,36,Brazilian Grand Prix,4/3/1988,team_lotus,Team Lotus,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4313,372,42,0,1988,1,36,Brazilian Grand Prix,4/3/1988,coloni,Coloni,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4316,372,3,0,1988,1,36,Brazilian Grand Prix,4/3/1988,williams,Williams,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4315,372,44,0,1988,1,36,Brazilian Grand Prix,4/3/1988,eurobrun,Euro Brun,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4312,372,33,0,1988,1,36,Brazilian Grand Prix,4/3/1988,larrousse,Larrousse,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4317,372,37,0,1988,1,36,Brazilian Grand Prix,4/3/1988,march,March,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4318,372,49,0,1988,1,36,Brazilian Grand Prix,4/3/1988,zakspeed,Zakspeed,German,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4319,372,45,0,1988,1,36,Brazilian Grand Prix,4/3/1988,osella,Osella,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4320,372,35,0,1988,1,36,Brazilian Grand Prix,4/3/1988,dallara,Dallara,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4314,372,39,0,1988,1,36,Brazilian Grand Prix,4/3/1988,ags,AGS,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4322,373,32,4,1988,2,21,San Marino Grand Prix,5/1/1988,team_lotus,Team Lotus,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4325,373,21,0,1988,2,21,San Marino Grand Prix,5/1/1988,arrows,Arrows,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4324,373,6,2,1988,2,21,San Marino Grand Prix,5/1/1988,ferrari,Ferrari,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4321,373,1,15,1988,2,21,San Marino Grand Prix,5/1/1988,mclaren,McLaren,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4329,373,3,0,1988,2,21,San Marino Grand Prix,5/1/1988,williams,Williams,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4326,373,39,0,1988,2,21,San Marino Grand Prix,5/1/1988,ags,AGS,French,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4334,373,35,0,1988,2,21,San Marino Grand Prix,5/1/1988,dallara,Dallara,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4328,373,33,0,1988,2,21,San Marino Grand Prix,5/1/1988,larrousse,Larrousse,French,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4323,373,22,4,1988,2,21,San Marino Grand Prix,5/1/1988,benetton,Benetton,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4330,373,25,0,1988,2,21,San Marino Grand Prix,5/1/1988,tyrrell,Tyrrell,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4331,373,37,0,1988,2,21,San Marino Grand Prix,5/1/1988,march,March,British,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4332,373,44,0,1988,2,21,San Marino Grand Prix,5/1/1988,eurobrun,Euro Brun,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4333,373,42,0,1988,2,21,San Marino Grand Prix,5/1/1988,coloni,Coloni,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4335,373,49,0,1988,2,21,San Marino Grand Prix,5/1/1988,zakspeed,Zakspeed,German,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4336,373,48,0,1988,2,21,San Marino Grand Prix,5/1/1988,rial,Rial,German,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4337,373,45,0,1988,2,21,San Marino Grand Prix,5/1/1988,osella,Osella,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4338,373,27,0,1988,2,21,San Marino Grand Prix,5/1/1988,ligier,Ligier,French,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4327,373,18,0,1988,2,21,San Marino Grand Prix,5/1/1988,minardi,Minardi,Italian,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167
4342,374,25,2,1988,3,6,Monaco Grand Prix,5/15/1988,tyrrell,Tyrrell,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4340,374,6,10,1988,3,6,Monaco Grand Prix,5/15/1988,ferrari,Ferrari,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4339,374,1,9,1988,3,6,Monaco Grand Prix,5/15/1988,mclaren,McLaren,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4343,374,3,1,1988,3,6,Monaco Grand Prix,5/15/1988,williams,Williams,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4344,374,33,0,1988,3,6,Monaco Grand Prix,5/15/1988,larrousse,Larrousse,French,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4355,374,35,0,1988,3,6,Monaco Grand Prix,5/15/1988,dallara,Dallara,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4346,374,45,0,1988,3,6,Monaco Grand Prix,5/15/1988,osella,Osella,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4347,374,37,0,1988,3,6,Monaco Grand Prix,5/15/1988,march,March,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4341,374,21,3,1988,3,6,Monaco Grand Prix,5/15/1988,arrows,Arrows,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4348,374,49,0,1988,3,6,Monaco Grand Prix,5/15/1988,zakspeed,Zakspeed,German,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4349,374,18,0,1988,3,6,Monaco Grand Prix,5/15/1988,minardi,Minardi,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4350,374,48,0,1988,3,6,Monaco Grand Prix,5/15/1988,rial,Rial,German,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4351,374,27,0,1988,3,6,Monaco Grand Prix,5/15/1988,ligier,Ligier,French,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4353,374,42,0,1988,3,6,Monaco Grand Prix,5/15/1988,coloni,Coloni,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4354,374,32,0,1988,3,6,Monaco Grand Prix,5/15/1988,team_lotus,Team Lotus,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4352,374,44,0,1988,3,6,Monaco Grand Prix,5/15/1988,eurobrun,Euro Brun,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4356,374,39,0,1988,3,6,Monaco Grand Prix,5/15/1988,ags,AGS,French,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4345,374,22,0,1988,3,6,Monaco Grand Prix,5/15/1988,benetton,Benetton,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
4358,375,6,7,1988,4,32,Mexican Grand Prix,5/29/1988,ferrari,Ferrari,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4361,375,33,0,1988,4,32,Mexican Grand Prix,5/29/1988,larrousse,Larrousse,French,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4360,375,22,0,1988,4,32,Mexican Grand Prix,5/29/1988,benetton,Benetton,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4357,375,1,15,1988,4,32,Mexican Grand Prix,5/29/1988,mclaren,McLaren,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4362,375,27,0,1988,4,32,Mexican Grand Prix,5/29/1988,ligier,Ligier,French,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4363,375,18,0,1988,4,32,Mexican Grand Prix,5/29/1988,minardi,Minardi,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4364,375,39,0,1988,4,32,Mexican Grand Prix,5/29/1988,ags,AGS,French,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4365,375,44,0,1988,4,32,Mexican Grand Prix,5/29/1988,eurobrun,Euro Brun,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4359,375,21,3,1988,4,32,Mexican Grand Prix,5/29/1988,arrows,Arrows,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4366,375,42,0,1988,4,32,Mexican Grand Prix,5/29/1988,coloni,Coloni,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4367,375,49,0,1988,4,32,Mexican Grand Prix,5/29/1988,zakspeed,Zakspeed,German,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4368,375,37,0,1988,4,32,Mexican Grand Prix,5/29/1988,march,March,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4369,375,32,0,1988,4,32,Mexican Grand Prix,5/29/1988,team_lotus,Team Lotus,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4370,375,48,0,1988,4,32,Mexican Grand Prix,5/29/1988,rial,Rial,German,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4371,375,3,0,1988,4,32,Mexican Grand Prix,5/29/1988,williams,Williams,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4372,375,35,0,1988,4,32,Mexican Grand Prix,5/29/1988,dallara,Dallara,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4373,375,25,0,1988,4,32,Mexican Grand Prix,5/29/1988,tyrrell,Tyrrell,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4374,375,45,0,1988,4,32,Mexican Grand Prix,5/29/1988,osella,Osella,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
4376,376,22,4,1988,5,7,Canadian Grand Prix,6/12/1988,benetton,Benetton,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4379,376,25,1,1988,5,7,Canadian Grand Prix,6/12/1988,tyrrell,Tyrrell,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4378,376,37,2,1988,5,7,Canadian Grand Prix,6/12/1988,march,March,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4375,376,1,15,1988,5,7,Canadian Grand Prix,6/12/1988,mclaren,McLaren,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4380,376,21,0,1988,5,7,Canadian Grand Prix,6/12/1988,arrows,Arrows,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4386,376,49,0,1988,5,7,Canadian Grand Prix,6/12/1988,zakspeed,Zakspeed,German,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4382,376,48,0,1988,5,7,Canadian Grand Prix,6/12/1988,rial,Rial,German,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4383,376,33,0,1988,5,7,Canadian Grand Prix,6/12/1988,larrousse,Larrousse,French,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4377,376,32,3,1988,5,7,Canadian Grand Prix,6/12/1988,team_lotus,Team Lotus,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4385,376,18,0,1988,5,7,Canadian Grand Prix,6/12/1988,minardi,Minardi,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4388,376,27,0,1988,5,7,Canadian Grand Prix,6/12/1988,ligier,Ligier,French,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4387,376,39,0,1988,5,7,Canadian Grand Prix,6/12/1988,ags,AGS,French,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4384,376,44,0,1988,5,7,Canadian Grand Prix,6/12/1988,eurobrun,Euro Brun,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4389,376,6,0,1988,5,7,Canadian Grand Prix,6/12/1988,ferrari,Ferrari,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4390,376,3,0,1988,5,7,Canadian Grand Prix,6/12/1988,williams,Williams,British,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4391,376,45,0,1988,5,7,Canadian Grand Prix,6/12/1988,osella,Osella,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4392,376,35,0,1988,5,7,Canadian Grand Prix,6/12/1988,dallara,Dallara,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4381,376,42,0,1988,5,7,Canadian Grand Prix,6/12/1988,coloni,Coloni,Italian,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228
4394,377,22,4,1988,6,37,Detroit Grand Prix,6/19/1988,benetton,Benetton,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4397,377,18,1,1988,6,37,Detroit Grand Prix,6/19/1988,minardi,Minardi,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4396,377,25,2,1988,6,37,Detroit Grand Prix,6/19/1988,tyrrell,Tyrrell,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4393,377,1,15,1988,6,37,Detroit Grand Prix,6/19/1988,mclaren,McLaren,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4400,377,44,0,1988,6,37,Detroit Grand Prix,6/19/1988,eurobrun,Euro Brun,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4399,377,35,0,1988,6,37,Detroit Grand Prix,6/19/1988,dallara,Dallara,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4404,377,3,0,1988,6,37,Detroit Grand Prix,6/19/1988,williams,Williams,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4401,377,6,0,1988,6,37,Detroit Grand Prix,6/19/1988,ferrari,Ferrari,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4398,377,33,0,1988,6,37,Detroit Grand Prix,6/19/1988,larrousse,Larrousse,French,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4403,377,37,0,1988,6,37,Detroit Grand Prix,6/19/1988,march,March,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4406,377,21,0,1988,6,37,Detroit Grand Prix,6/19/1988,arrows,Arrows,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4405,377,32,0,1988,6,37,Detroit Grand Prix,6/19/1988,team_lotus,Team Lotus,British,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4402,377,27,0,1988,6,37,Detroit Grand Prix,6/19/1988,ligier,Ligier,French,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4409,377,49,0,1988,6,37,Detroit Grand Prix,6/19/1988,zakspeed,Zakspeed,German,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4395,377,48,3,1988,6,37,Detroit Grand Prix,6/19/1988,rial,Rial,German,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4408,377,45,0,1988,6,37,Detroit Grand Prix,6/19/1988,osella,Osella,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4410,377,42,0,1988,6,37,Detroit Grand Prix,6/19/1988,coloni,Coloni,Italian,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4407,377,39,0,1988,6,37,Detroit Grand Prix,6/19/1988,ags,AGS,French,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401
4422,378,45,0,1988,7,34,French Grand Prix,7/3/1988,osella,Osella,Italian,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4411,378,1,15,1988,7,34,French Grand Prix,7/3/1988,mclaren,McLaren,British,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4412,378,6,7,1988,7,34,French Grand Prix,7/3/1988,ferrari,Ferrari,Italian,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4413,378,32,2,1988,7,34,French Grand Prix,7/3/1988,team_lotus,Team Lotus,British,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4414,378,22,1,1988,7,34,French Grand Prix,7/3/1988,benetton,Benetton,Italian,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4416,378,48,0,1988,7,34,French Grand Prix,7/3/1988,rial,Rial,German,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4417,378,21,0,1988,7,34,French Grand Prix,7/3/1988,arrows,Arrows,British,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4415,378,37,0,1988,7,34,French Grand Prix,7/3/1988,march,March,British,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4419,378,33,0,1988,7,34,French Grand Prix,7/3/1988,larrousse,Larrousse,French,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4426,378,39,0,1988,7,34,French Grand Prix,7/3/1988,ags,AGS,French,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4420,378,44,0,1988,7,34,French Grand Prix,7/3/1988,eurobrun,Euro Brun,Italian,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4421,378,18,0,1988,7,34,French Grand Prix,7/3/1988,minardi,Minardi,Italian,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4418,378,35,0,1988,7,34,French Grand Prix,7/3/1988,dallara,Dallara,Italian,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4423,378,49,0,1988,7,34,French Grand Prix,7/3/1988,zakspeed,Zakspeed,German,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4428,378,42,0,1988,7,34,French Grand Prix,7/3/1988,coloni,Coloni,Italian,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4425,378,25,0,1988,7,34,French Grand Prix,7/3/1988,tyrrell,Tyrrell,British,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4427,378,27,0,1988,7,34,French Grand Prix,7/3/1988,ligier,Ligier,French,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4424,378,3,0,1988,7,34,French Grand Prix,7/3/1988,williams,Williams,British,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167
4435,379,6,0,1988,8,9,British Grand Prix,7/10/1988,ferrari,Ferrari,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4429,379,1,9,1988,8,9,British Grand Prix,7/10/1988,mclaren,McLaren,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4430,379,3,6,1988,8,9,British Grand Prix,7/10/1988,williams,Williams,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4431,379,22,4,1988,8,9,British Grand Prix,7/10/1988,benetton,Benetton,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4432,379,37,3,1988,8,9,British Grand Prix,7/10/1988,march,March,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4437,379,44,0,1988,8,9,British Grand Prix,7/10/1988,eurobrun,Euro Brun,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4434,379,21,1,1988,8,9,British Grand Prix,7/10/1988,arrows,Arrows,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4433,379,32,2,1988,8,9,British Grand Prix,7/10/1988,team_lotus,Team Lotus,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4436,379,35,0,1988,8,9,British Grand Prix,7/10/1988,dallara,Dallara,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4444,379,39,0,1988,8,9,British Grand Prix,7/10/1988,ags,AGS,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4438,379,33,0,1988,8,9,British Grand Prix,7/10/1988,larrousse,Larrousse,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4439,379,18,0,1988,8,9,British Grand Prix,7/10/1988,minardi,Minardi,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4440,379,25,0,1988,8,9,British Grand Prix,7/10/1988,tyrrell,Tyrrell,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4441,379,27,0,1988,8,9,British Grand Prix,7/10/1988,ligier,Ligier,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4446,379,42,0,1988,8,9,British Grand Prix,7/10/1988,coloni,Coloni,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4443,379,48,0,1988,8,9,British Grand Prix,7/10/1988,rial,Rial,German,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4442,379,45,0,1988,8,9,British Grand Prix,7/10/1988,osella,Osella,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
4445,379,49,0,1988,8,9,British Grand Prix,7/10/1988,zakspeed,Zakspeed,German,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
